Name,Lat,Lon,pop,ho_size,EI_SubArea,PLN_Cabang,PROVINSI,XY_Source,target_hou,full_popul,500mBufYN,450mBufYN,475mBufYN,400mBufYN,425mBufYN,350mBufYN,375mBufYN,newpop
8.20304E+11,-1.845726,125.372268,43,5.533333333,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,43,,,,,,,,43
8.20304E+11,-1.792136,125.478671,4459.36832,4.167171411,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.648164,6880,,,,,,,,6880
8.20304E+11,-1.811336,125.583322,362,4.30952381,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,362,,,,,,,,362
8.20304E+11,-1.779039,125.510781,19,4.260869565,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,19,,,,,,,,19
8.20304E+11,-1.779117,125.513554,437,4.260869565,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,437,,,,,,,,437
8.20304E+11,-1.779199,125.50932,547,4.260869565,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,547,,,,,,,,547
8.20304E+11,-1.778676,125.508564,33,4.260869565,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,33,,,,,,,,33
8.20304E+11,-1.778611,125.510579,19,4.260869565,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,19,,,,,,,,19
8.20304E+11,-1.778512,125.510177,24,4.260869565,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,24,,,,,,,,24
8.20304E+11,-1.828103,125.681346,221,4.040650407,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,221,,,,,,,,221
8.20304E+11,-1.821017,125.732701,276,4.040650407,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,276,,,,,,,,276
8.20304E+11,-1.806527,125.526011,464,4.256880734,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,464,,,,,,,,464
8.20304E+11,-1.822223,125.608997,476,4.576923077,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,476,,,,,,,,476
8.20304E+11,-1.928746,125.582451,1326,4.842857143,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1326,,,,,,,,1326
8.20304E+11,-1.928059,125.58182,30,4.842857143,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,30,,,,,,,,30
8.20304E+11,-1.930689,125.664321,107,4.922680412,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,107,,,,,,,,107
8.20304E+11,-1.930765,125.66296,329,4.922680412,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,329,,,,,,,,329
8.20304E+11,-1.930482,125.660418,481,4.922680412,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,481,,,,,,,,481
8.20304E+11,-1.930152,125.664861,38,4.922680412,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,38,,,,,,,,38
8.20304E+11,-1.929038,125.705704,53,5.380952381,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,53,,,,,,,,53
8.20304E+11,-1.929002,125.706702,186,5.380952381,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,186,,,,,,,,186
8.20304E+11,-1.928915,125.704492,161,5.380952381,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,161,,,,,,,,161
8.20304E+11,-1.928673,125.712029,95,5.380952381,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,95,,,,,,,,95
8.20304E+11,-1.928774,125.704843,183,5.380952381,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,183,,,,,,,,183
8.20304E+11,-1.929874,125.678848,767,5.147651007,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,767,,,,,,,,767
8.20305E+11,-1.734613,125.197811,927,4.271889401,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,927,,,,,,,,927
8.20305E+11,-1.700103,125.108218,870,5.304878049,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,870,,,,,,,,870
8.20305E+11,-1.791008,125.284628,1078,4.037453184,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1078,,,,,,,,1078
8.20305E+11,-1.788824,125.073945,80,3.900584795,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,80,,,,,,,,80
8.20305E+11,-1.761648,125.099186,166,3.900584795,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,166,,,,,,,,166
8.20305E+11,-1.761269,125.095929,421,3.900584795,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,421,,,,,,,,421
8.20305E+11,-1.925645,124.895744,588,4.260869565,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,588,,,,,,,,588
8.20305E+11,-1.926499,124.945261,910,4.080717489,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,910,,,,,,,,910
8.20305E+11,-1.930727,124.989058,991,5.385869565,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,991,,,,,,,,991
8.20305E+11,-1.911728,125.016,525,5.656976744,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,525,,,,,,,,525
8.20305E+11,-1.876174,125.033305,448,5.656976744,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,448,,,,,,,,448
8.20305E+11,-1.871689,125.156954,528,4.714285714,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,528,,,,,,,,528
8.20305E+11,-1.885638,125.081022,276,4.6,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,276,,,,,,,,276
8.20305E+11,-1.874405,125.136235,265,4.649122807,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,265,,,,,,,,265
8.20305E+11,-1.870348,125.230109,179,4.365853659,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,179,,,,,,,,179
8.20305E+11,-1.887931,125.290572,207,5.048780488,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,207,,,,,,,,207
8.20306E+11,-1.946166,124.384134,1169.8038,4.480392157,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.649891,1800,1,1,1,,,,,0
8.20306E+11,-1.9424,124.381264,11.698038,4.480392157,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.649891,18,1,,1,,,,,0
8.20306E+11,-1.941763,124.38028,5.849019,4.480392157,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.649891,9,,,,,,,,9
8.20306E+11,-2.009094,124.54392,1368,4.234604106,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1368,,,,,,,,1368
8.20306E+11,-1.951105,124.562219,76,4.234604106,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,76,,,,,,,,76
8.20306E+11,-2.028819,124.39746,180,4.532258065,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,180,,,,,,,,180
8.20306E+11,-2.002381,124.398429,382,4.532258065,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,382,,,,,,,,382
8.20306E+11,-1.790492,124.315619,1669,4.597796143,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1669,,,,,,,,1669
8.20306E+11,-1.899325,124.342524,208.807068,3.951388889,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.183486,1138,1,1,1,1,1,1,1,0
8.20306E+11,-1.905909,124.344006,59.782525,3.928571429,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.217391,275,1,1,1,1,1,1,1,0
8.20306E+11,-2.04431,124.404498,676,3.595744681,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,676,,,,,,,,676
8.20306E+11,-2.019805,124.478153,64,4.350877193,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,64,,,,,,,,64
8.20306E+11,-1.951473,124.467342,146,4.350877193,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,146,,,,,,,,146
8.20306E+11,-1.963745,124.508609,37,4.350877193,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,37,,,,,,,,37
8.20306E+11,-1.954762,124.38357,479.216725,4.232283465,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.445783,1075,,,,,,,,1075
8.20306E+11,-1.646366,124.556256,1289,3.906060606,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1289,,,,,,,,1289
8.20306E+11,-1.653226,124.693876,714,5.173913043,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,714,,,,,,,,714
8.20306E+11,-1.68008,124.807554,1228,4.370106762,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1228,,,,,,,,1228
8.20306E+11,-1.683158,124.867097,723,4.51875,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,723,,,,,,,,723
8.20306E+11,-1.682607,124.826784,971,5.137566138,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,971,,,,,,,,971
8.20306E+11,-1.657408,124.709636,1225,4.47080292,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1225,,,,,,,,1225
8.20306E+11,-1.644009,124.591108,625,4.96031746,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,625,,,,,,,,625
8.20306E+11,-1.672657,124.511254,822,4.257443082,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,822,,,,,,,,822
8.20306E+11,-1.665702,124.524099,1609,4.257443082,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1609,,,,,,,,1609
8.20306E+11,-1.663163,124.566925,224,5.090909091,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,224,,,,,,,,224
8.20306E+11,-1.684066,124.799866,288,3.84,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,288,,,,,,,,288
8.20306E+11,-1.709861,124.89878,52,4.52173913,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,52,,,,,,,,52
8.20306E+11,-1.705434,124.93301,156,4.52173913,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,156,,,,,,,,156
8.20306E+11,-1.670549,124.775849,144,3.789473684,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,144,,,,,,,,144
8.20306E+11,-1.670325,124.748073,246,5.020408163,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,246,,,,,,,,246
8.20306E+11,-1.692559,124.521629,352,4.240963855,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,352,,,,,,,,352
8.20306E+11,-1.766857,124.368965,1011.532728,4.399061033,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.359848,2811,1,1,1,1,1,1,1,0
8.20306E+11,-1.778816,124.368862,95.772782,3.986754967,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.159091,602,1,1,1,1,1,1,1,0
8.20306E+11,-1.78886,124.357362,167.641812,4.5,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.477612,351,1,1,1,1,1,1,1,0
8.20306E+11,-1.871453,124.34193,77.727195,4.315068493,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.246753,315,1,1,1,1,1,1,1,0
8.20306E+11,-1.664103,124.465047,1088,4.014760148,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1088,1,1,1,1,1,1,1,0
8.20306E+11,-1.665544,124.43837,681,4.17791411,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,681,1,1,1,1,1,1,1,0
8.20306E+11,-1.701032,124.368668,38.385903,3.829931973,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.022727,1689,,,,,,,,1689
8.20306E+11,-1.697878,124.371771,334.1118,4.166666667,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,0.143704,2325,,,,,,,,2325
8.20306E+11,-1.865231,124.739356,160,4.612068966,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,160,,,,,,,,160
8.20306E+11,-1.909875,124.786659,1980,4.612068966,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1980,,,,,,,,1980
8.20306E+11,-1.892909,124.851868,31,4.909302326,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,31,,,,,,,,31
8.20306E+11,-1.892557,124.854099,73,4.909302326,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,73,,,,,,,,73
8.20306E+11,-1.892926,124.848259,627,4.909302326,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,627,,,,,,,,627
8.20306E+11,-1.891218,124.859649,177,4.909302326,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,177,,,,,,,,177
8.20306E+11,-1.891639,124.864936,1203,4.909302326,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,1203,,,,,,,,1203
8.20306E+11,-1.946733,124.709987,822,5.269230769,Sanana&Dofa,Ternate,MALUKU UTARA,BIG_Settlements,1,822,,,,,,,,822
8.20401E+11,-1.657595,127.422774,2070,5.505319149,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,2070,,,,,,,,2070
8.20401E+11,-1.72541,127.607438,3002,4.9375,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,3002,,,,,,,,3002
8.20401E+11,-1.686225,127.75577,975,5.104712042,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,975,,,,,,,,975
8.20401E+11,-1.686608,127.878693,453,5.102941176,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,453,,,,,,,,453
8.20401E+11,-1.68406,127.881854,1282,5.102941176,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,1282,,,,,,,,1282
8.20401E+11,-1.701159,127.680527,661,3.888235294,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,661,,,,,,,,661
8.20401E+11,-1.698973,127.694064,567,4.930434783,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,567,,,,,,,,567
8.20402E+11,-1.348417,127.735327,944.309704,4.867579909,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.442922,2132,1,1,1,1,1,1,1,0
8.20402E+11,-1.341972,127.717907,329.167325,5.309139785,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.166667,1975,1,1,1,1,1,1,1,0
8.20402E+11,-1.34285,127.654563,432.414312,5.087221095,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.172414,2508,1,1,1,1,1,1,1,0
8.20402E+11,-1.34015,127.640593,1.189872,4.438818565,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.198312,6,1,1,1,1,1,1,1,0
8.20402E+11,-1.335175,127.638642,378.180984,4.438818565,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.198312,1907,1,1,1,1,1,1,1,0
8.20402E+11,-1.252895,127.526803,37.877592,4.438818565,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.198312,191,,,,,,,,191
8.20402E+11,-1.339598,127.642213,240.91964,5.353773585,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.212264,1135,1,1,1,1,1,1,1,0
8.20402E+11,-1.373827,127.578088,28.534379,5.239185751,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.320611,89,,,,,,,,89
8.20402E+11,-1.345365,127.628,631.60367,5.239185751,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.320611,1970,1,1,1,1,1,1,1,0
8.20402E+11,-1.339412,127.631557,137.821064,5.300813008,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.211382,652,1,1,1,1,1,1,1,0
8.20402E+11,-1.547763,127.411508,770,4.75308642,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,770,,,,,,,,770
8.20402E+11,-1.358297,127.749453,413,4.317460317,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,413,1,1,1,1,1,1,1,0
8.20402E+11,-1.358056,127.750597,403,4.317460317,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,403,1,1,1,1,1,1,1,0
8.20402E+11,-1.395188,127.318544,1046,4.820276498,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,1046,,,,,,,,1046
8.20402E+11,-1.389441,127.33769,1117,4.468,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,1117,,,,,,,,1117
8.20402E+11,-1.435995,127.339888,159,4.542857143,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,159,,,,,,,,159
8.20402E+11,-1.384537,127.37248,383,5.319444444,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,383,,,,,,,,383
8.20402E+11,-1.389955,127.384127,352,4.957746479,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,352,,,,,,,,352
8.20402E+11,-1.206382,127.443013,524,3.082352941,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,524,,,,,,,,524
8.20402E+11,-1.562622,128.113958,1522,4.847133758,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,1522,,,,,,,,1522
8.20402E+11,-1.476204,127.962511,478,4.87755102,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,478,,,,,,,,478
8.20402E+11,-1.492022,127.980993,158,3.761904762,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,158,,,,,,,,158
8.20402E+11,-1.702007,127.989424,1233,4.403571429,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,1233,,,,,,,,1233
8.20402E+11,-1.161819,127.431018,1107,2.012727273,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,1107,,,,,,,,1107
8.20402E+11,-1.213537,127.491978,609,4.872,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,609,,,,,,,,609
8.20402E+11,-1.207986,127.50603,692,4.352201258,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,1,692,,,,,,,,692
8.20402E+11,-1.222769,127.646927,154.301544,4.977491961,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.099678,1548,,,,,,,,1548
8.20402E+11,-1.224974,127.649915,93.46656,4.673346693,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.04008,2332,,,,,,,,2332
8.20402E+11,-1.225575,127.654007,311.5125,3.99375,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.24375,1278,,,,,,,,1278
8.20402E+11,-1.184987,127.563161,252.29036,3.409326425,HalmaheraSou,Ternate,MALUKU UTARA,BIG_Settlements,0.38342,658,,,,,,,,658
8.20403E+11,-0.640643,127.487393,319.95594,4.847826087,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.143478,2230,1,1,1,1,1,,1,0
8.20403E+11,-0.627664,127.480566,2064.824905,2.876626757,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.421135,4903,1,1,1,1,1,1,1,0
8.20403E+11,-0.636495,127.484926,118.76007,2.876626757,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.421135,282,1,1,1,1,1,1,1,0
8.20403E+11,-0.637976,127.480688,143.607035,2.876626757,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.421135,341,1,1,1,1,1,1,1,0
8.20403E+11,-0.625267,127.476842,869.911452,4.327913279,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.272358,3194,1,1,1,1,1,1,1,0
8.20403E+11,-0.601413,127.475589,39.625317,3.9625,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.041667,951,1,1,1,1,1,1,1,0
8.20403E+11,-0.622552,127.437048,401.43381,4.51048951,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.622378,645,,,,,,,,645
8.20403E+11,-0.607727,127.424605,319.384815,3.992307692,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.615385,519,,,,,,,,519
8.20403E+11,-0.586053,127.372162,688,4.712328767,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,688,,,,,,,,688
8.20403E+11,-0.556205,127.361359,677,3.846590909,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,677,,,,,,,,677
8.20403E+11,-0.638024,127.499235,50.15868,5,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.21164,237,1,1,1,1,1,1,1,0
8.20403E+11,-0.638141,127.501946,149.84112,5,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.21164,708,1,1,1,1,1,1,1,0
8.20403E+11,-0.633069,127.522096,83.869705,4.65942029,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.130435,643,1,1,1,1,1,1,1,0
8.20403E+11,-0.625665,127.473666,684.954138,4.335149864,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.430518,1591,1,1,1,1,1,1,1,0
8.20403E+11,-0.622781,127.478755,2.04766,3.28968254,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.011905,172,1,1,1,,1,,,0
8.20403E+11,-0.622971,127.475744,7.821585,3.28968254,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.011905,657,1,1,1,1,1,1,1,0
8.20403E+11,-0.629263,127.458538,268,3.774647887,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,268,,,,,,,,268
8.20403E+11,-0.517399,127.317762,363,3.78125,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,363,,,,,,,,363
8.20403E+11,-0.685961,127.193794,433,3.520325203,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,433,,,,,,,,433
8.20403E+11,-0.695889,127.188619,234,4.835164835,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,234,,,,,,,,234
8.20403E+11,-0.708638,127.16916,206,4.835164835,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,206,,,,,,,,206
8.20403E+11,-0.76601,127.248141,1197.76125,4.219616205,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.684435,1750,,,,,,,,1750
8.20403E+11,-0.767152,127.250451,156.735615,4.219616205,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.684435,229,,,,,,,,229
8.20403E+11,-0.778821,127.277323,806.876585,4.507692308,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.550769,1465,,,,,,,,1465
8.20403E+11,-0.798239,127.301631,471.6099,4.491525424,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.59322,795,,,,,,,,795
8.20403E+11,-0.751275,127.307845,487.919507,5.315436242,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.671141,727,1,1,1,1,1,1,1,0
8.20403E+11,-0.749851,127.306239,43.624165,5.315436242,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.671141,65,1,1,1,1,1,1,1,0
8.20403E+11,-0.710452,127.290004,269.253874,3.688405797,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.528986,509,,,,,,,,509
8.20403E+11,-0.687687,127.302657,834,3.245136187,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,834,,,,,,,,834
8.20403E+11,-0.664816,127.268973,242,3.457142857,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,242,,,,,,,,242
8.20403E+11,-0.663236,127.264102,720,3.299107143,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,720,,,,,,,,720
8.20403E+11,-0.66447,127.268407,19,3.299107143,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,19,,,,,,,,19
8.20403E+11,-0.605705,127.232882,409,3.970873786,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,409,,,,,,,,409
8.20403E+11,-0.610815,127.215274,257,3.294871795,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,257,,,,,,,,257
8.20403E+11,-0.679609,127.477925,147.013438,5.058673469,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.079082,1859,1,1,1,1,1,1,1,0
8.20403E+11,-0.67646,127.477362,9.806168,5.058673469,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.079082,124,1,1,1,1,1,1,1,0
8.20403E+11,-0.669397,127.478139,72.044274,5.195583596,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.059937,1202,1,1,1,1,1,1,1,0
8.20403E+11,-0.672004,127.477007,26.432217,5.195583596,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.059937,441,1,1,1,1,1,1,1,0
8.20403E+11,-0.675741,127.477119,0.239748,5.195583596,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.059937,4,1,1,1,1,1,1,1,0
8.20403E+11,-0.719312,127.448708,194.5,3.969387755,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.5,389,,,,,,,,389
8.20403E+11,-0.762101,127.449146,446,4.415841584,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,446,,,,,,,,446
8.20403E+11,-0.680655,127.475627,357.241541,4.893719807,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.352657,1013,1,1,1,1,1,1,1,0
8.20403E+11,-0.699919,127.464089,154.748902,4.835913313,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.099071,1562,,,,,,,,1562
8.20403E+11,-0.652519,127.480397,73.986108,4.110283159,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.026826,2758,1,1,1,1,1,1,1,0
8.20403E+11,-0.655171,127.48124,115.744431,5.032388664,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.093117,1243,1,1,1,1,1,1,1,0
8.20403E+11,-0.652073,127.491631,615.142242,4.731868132,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.285714,2153,,,,,,,,2153
8.20403E+11,-0.635903,127.302011,1187,4.825203252,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,1187,,,,,,,,1187
8.20403E+11,-0.648677,127.342948,393,4.974683544,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,393,,,,,,,,393
8.20403E+11,-0.654855,127.396044,896,4.307692308,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,896,,,,,,,,896
8.20403E+11,-0.651232,127.412128,301,3.670731707,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,301,,,,,,,,301
8.20403E+11,-0.620134,127.393759,2079,4.049180328,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,2079,,,,,,,,2079
8.20403E+11,-0.642795,127.422915,144,4.049180328,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,144,,,,,,,,144
8.20403E+11,-0.617702,127.389405,549,3.97826087,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,549,,,,,,,,549
8.20403E+11,-0.617659,127.366504,295,2.107142857,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,295,,,,,,,,295
8.20403E+11,-0.627881,127.33659,442,3.426356589,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,1,442,,,,,,,,442
8.20404E+11,-0.628004,127.604037,124.974684,4.165789474,Halmahera,Ternate,MALUKU UTARA,BIG_Settlements,0.039474,3166,,,,,,,,3166
