lon,lat,State,State_Code,District,District_C,Township,Township_C,VillageTra,VT_Code,VT_HH,VT_Pop,Village,Village_Co,Village_HH,Village_Fa,Village_Po,Pop_2001,Pop_2013,Name,Longitude,Latitude,Population,Pop_2011,pop_g_u,pop_g_r,ho_size_u,ho_size_r,mg_fl_cl,gr_ml_cm,Source
95.699622,16.341982,Ayeyarwady,0,Pharpon,0,Dedaye,0,Lamuwa,0,349,1824,Kyonlata,0,90,91,445,445,,Kyonlata,95.699622,16.341982,514,514,0.0063,0.0096,5.17,5.43,1,19,DRD
95.699419,16.332059,Ayeyarwady,0,Pharpon,0,Dedaye,0,Lamugyi,0,36,2011,Lamugyi,0,36,38,2011,2011,,Lamugyi,95.699419,16.332059,2322,2322,0.0063,0.0096,5.17,5.43,1,19,DRD
95.70033,16.32649,Ayeyarwady,0,Pharpon,0,Dedaye,0,Lamutamun,0,127,1727,lamutamun,0,23,25,1212,1212,,lamutamun,95.70033,16.32649,1400,1400,0.0063,0.0096,5.17,5.43,1,19,DRD
95.720582,16.363348,Ayeyarwady,0,Pharpon,0,Dedaye,0,Lamutamun,0,127,1727,Suptharfu,0,58,60,286,286,,Suptharfu,95.720582,16.363348,330,330,0.0063,0.0096,5.17,5.43,1,19,DRD
95.706001,16.316465,Ayeyarwady,0,Pharpon,0,Dedaye,0,Lamutamun,0,127,1727,Ywathaaye,0,46,48,229,229,,Ywathaaye,95.706001,16.316465,264,264,0.0063,0.0096,5.17,5.43,1,19,DRD
95.711266,16.373677,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamod,0,960,2084,Tamod,0,81,83,413,413,,Tamod,95.711266,16.373677,477,477,0.0063,0.0096,5.17,5.43,1,19,DRD
95.729189,16.341982,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamod,0,960,2084,A-yetywakalay,0,88,90,434,434,,A-yetywakalay,95.729189,16.341982,501,501,0.0063,0.0096,5.17,5.43,1,19,DRD
95.725949,16.333983,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamod,0,960,2084,Ta-motkalay,0,51,52,255,255,,Ta-motkalay,95.725949,16.333983,294,294,0.0063,0.0096,5.17,5.43,1,19,DRD
95.738809,16.334996,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamod,0,960,2084,Sit-gone,0,81,82,401,401,,Sit-gone,95.738809,16.334996,463,463,0.0063,0.0096,5.17,5.43,1,19,DRD
95.73891,16.346539,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamod,0,960,2084,Nyi-naung-kyungar,0,114,116,581,581,,Nyi-naung-kyungar,95.73891,16.346539,671,671,0.0063,0.0096,5.17,5.43,1,19,DRD
95.739518,16.364867,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamawgyi,0,498,2544,Tamawgyi,0,178,180,904,904,,Tamawgyi,95.739518,16.364867,1044,1044,0.0063,0.0096,5.17,5.43,1,19,DRD
95.756023,16.373272,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamawgyi,0,498,2544,Tamawphya,0,180,181,919,919,,Tamawphya,95.756023,16.373272,1061,1061,0.0063,0.0096,5.17,5.43,1,19,DRD
95.771921,16.364158,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamawgyi,0,498,2544,Oo-wayphowsu,0,52,53,273,273,,Oo-wayphowsu,95.771921,16.364158,315,315,0.0063,0.0096,5.17,5.43,1,19,DRD
95.758251,16.363956,Ayeyarwady,0,Pharpon,0,Dedaye,0,Tamawgyi,0,498,2544,Mapugyi,0,8,9,34,34,,Mapugyi,95.758251,16.363956,39,39,0.0063,0.0096,5.17,5.43,1,19,DRD
95.730809,16.368614,Ayeyarwady,0,Pharpon,0,Dedaye,0,Mazali,0,349,1856,Mazali,0,136,3,731,731,,Mazali,95.730809,16.368614,844,844,0.0063,0.0096,5.17,5.43,1,19,DRD
95.725443,16.387752,Ayeyarwady,0,Pharpon,0,Dedaye,0,Mazali,0,349,1856,A-wa-pyun,0,142,144,750,750,,A-wa-pyun,95.725443,16.387752,866,866,0.0063,0.0096,5.17,5.43,1,19,DRD
95.132376,16.896029,Ayeyarwady,0,Maungmya,0,Einme,0,,0,255,1591,Kyettanyinngu,0,75,78,497,497,,Kyettanyinngu,95.132376,16.896029,574,574,0.0063,0.0096,5.17,5.43,1,19,DRD
95.113018,16.88994,Ayeyarwady,0,Maungmya,0,Einme,0,Sabyuseik,0,165,1058,Sabyuseik,0,40,42,273,273,,Sabyuseik,95.113018,16.88994,315,315,0.0063,0.0096,5.17,5.43,1,19,DRD
95.108838,16.88367,Ayeyarwady,0,Maungmya,0,Einme,0,Sabyuseik,0,165,1058,Ngayonyo,0,75,79,384,384,,Ngayonyo,95.108838,16.88367,443,443,0.0063,0.0096,5.17,5.43,1,19,DRD
95.114654,16.880034,Ayeyarwady,0,Maungmya,0,Einme,0,Sabyuseik,0,165,1058,Hlezwe,0,50,53,301,301,,Hlezwe,95.114654,16.880034,348,348,0.0063,0.0096,5.17,5.43,1,19,DRD
95.084209,16.834412,Ayeyarwady,0,Maungmya,0,Einme,0,Kunsakan,0,124,891,Atwinnisat,0,58,62,442,442,,Atwinnisat,95.084209,16.834412,510,510,0.0063,0.0096,5.17,5.43,1,19,DRD
95.087935,16.850316,Ayeyarwady,0,Maungmya,0,Einme,0,Kunsakan,0,124,891,Nisatgale,0,9,10,60,60,,Nisatgale,95.087935,16.850316,69,69,0.0063,0.0096,5.17,5.43,1,19,DRD
95.099931,16.837502,Ayeyarwady,0,Maungmya,0,Einme,0,Kunsakan,0,124,891,Kunsakan,0,57,60,389,389,,Kunsakan,95.099931,16.837502,449,449,0.0063,0.0096,5.17,5.43,1,19,DRD
95.132649,16.851861,Ayeyarwady,0,Maungmya,0,Einme,0,Kyonkayi,0,126,801,Kyonkayi,0,75,80,464,464,,Kyonkayi,95.132649,16.851861,536,536,0.0063,0.0096,5.17,5.43,1,19,DRD
95.144645,16.843318,Ayeyarwady,0,Maungmya,0,Einme,0,Kyonkayi,0,126,801,Thabyechaung,0,23,25,151,151,,Thabyechaung,95.144645,16.843318,174,174,0.0063,0.0096,5.17,5.43,1,19,DRD
95.1421,16.867129,Ayeyarwady,0,Maungmya,0,Einme,0,Kyonkayi,0,126,801,Thonkyethtaung,0,28,31,186,186,,Thonkyethtaung,95.1421,16.867129,215,215,0.0063,0.0096,5.17,5.43,1,19,DRD
95.193993,16.890122,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Kywelan,0,122,127,710,710,,Kywelan,95.193993,16.890122,820,820,0.0063,0.0096,5.17,5.43,1,19,DRD
95.204263,16.887577,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Malagagon,0,53,58,512,512,,Malagagon,95.204263,16.887577,591,591,0.0063,0.0096,5.17,5.43,1,19,DRD
95.209897,16.882852,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Hteinngu,0,40,43,239,239,,Hteinngu,95.209897,16.882852,276,276,0.0063,0.0096,5.17,5.43,1,19,DRD
95.218531,16.883579,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Kanna-Hteinngu,0,26,28,177,177,,Kanna-Hteinngu,95.218531,16.883579,204,204,0.0063,0.0096,5.17,5.43,1,19,DRD
95.210624,16.872309,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Gyinthat,0,40,42,257,257,,Gyinthat,95.210624,16.872309,297,297,0.0063,0.0096,5.17,5.43,1,19,DRD
95.189449,16.880307,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Kyaungzu,0,78,82,508,508,,Kyaungzu,95.189449,16.880307,587,587,0.0063,0.0096,5.17,5.43,1,19,DRD
95.193902,16.868129,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Kanyinbinsu,0,8,9,70,70,,Kanyinbinsu,95.193902,16.868129,81,81,0.0063,0.0096,5.17,5.43,1,19,DRD
95.20299,16.837956,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Pebinsu,0,17,19,98,98,,Pebinsu,95.20299,16.837956,113,113,0.0063,0.0096,5.17,5.43,1,19,DRD
95.19981,16.868765,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,U-yinsu,0,56,60,340,340,,U-yinsu,95.19981,16.868765,393,393,0.0063,0.0096,5.17,5.43,1,19,DRD
95.201264,16.873037,Ayeyarwady,0,Maungmya,0,Einme,0,Hteinngu,0,591,3644,Kyonpadi,0,112,117,681,681,,Kyonpadi,95.201264,16.873037,786,786,0.0063,0.0096,5.17,5.43,1,19,DRD
95.18545,16.864494,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidaukgon,0,340,2129,Kangyidaukgon,0,135,147,847,847,,Kangyidaukgon,95.18545,16.864494,978,978,0.0063,0.0096,5.17,5.43,1,19,DRD
95.192539,16.865312,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidaukgon,0,340,2129,Taungzu,0,22,24,120,120,,Taungzu,95.192539,16.865312,139,139,0.0063,0.0096,5.17,5.43,1,19,DRD
95.18854,16.86922,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidaukgon,0,340,2129,Thayagon,0,30,33,160,160,,Thayagon,95.18854,16.86922,185,185,0.0063,0.0096,5.17,5.43,1,19,DRD
95.194902,16.860768,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidaukgon,0,340,2129,Kyaukwaing,0,52,60,323,323,,Kyaukwaing,95.194902,16.860768,373,373,0.0063,0.0096,5.17,5.43,1,19,DRD
95.190085,16.857859,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidaukgon,0,340,2129,Tumyaung,0,85,92,498,498,,Tumyaung,95.190085,16.857859,575,575,0.0063,0.0096,5.17,5.43,1,19,DRD
95.18645,16.861404,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidaukgon,0,340,2129,Pakyokguzu,0,16,18,181,181,,Pakyokguzu,95.18645,16.861404,209,209,0.0063,0.0096,5.17,5.43,1,19,DRD
95.207807,16.859404,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidauk,0,621,3755,Tagon-Ashe,0,155,165,962,962,,Tagon-Ashe,95.207807,16.859404,1111,1111,0.0063,0.0096,5.17,5.43,1,19,DRD
95.197628,16.85277,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidauk,0,621,3755,Tagon-Anauk,0,170,177,991,991,,Tagon-Anauk,95.197628,16.85277,1144,1144,0.0063,0.0096,5.17,5.43,1,19,DRD
95.176362,16.859768,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidauk,0,621,3755,Kangyidauk,0,157,162,933,933,,Kangyidauk,95.176362,16.859768,1077,1077,0.0063,0.0096,5.17,5.43,1,19,DRD
95.188268,16.850771,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidauk,0,621,3755,Kangyi,0,64,70,398,398,,Kangyi,95.188268,16.850771,460,460,0.0063,0.0096,5.17,5.43,1,19,DRD
95.182542,16.858768,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidauk,0,621,3755,Yedwingon,0,45,48,252,252,,Yedwingon,95.182542,16.858768,291,291,0.0063,0.0096,5.17,5.43,1,19,DRD
95.161458,16.85377,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidauk,0,621,3755,Kwinzu,0,23,26,164,164,,Kwinzu,95.161458,16.85377,189,189,0.0063,0.0096,5.17,5.43,1,19,DRD
95.180088,16.852679,Ayeyarwady,0,Maungmya,0,Einme,0,Kangyidauk,0,621,3755,Kinekwin,0,7,8,55,55,,Kinekwin,95.180088,16.852679,64,64,0.0063,0.0096,5.17,5.43,1,19,DRD
95.160913,16.846954,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,375,2276,Htantabin-Ahtet,0,56,60,329,329,,Htantabin-Ahtet,95.160913,16.846954,380,380,0.0063,0.0096,5.17,5.43,1,19,DRD
95.157096,16.848135,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,375,2276,Htantabin,0,28,31,189,189,,Htantabin,95.157096,16.848135,218,218,0.0063,0.0096,5.17,5.43,1,19,DRD
95.158368,16.840138,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,375,2276,Htantabin-Auk,0,37,41,231,231,,Htantabin-Auk,95.158368,16.840138,267,267,0.0063,0.0096,5.17,5.43,1,19,DRD
95.158641,16.837684,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,375,2276,Myatnikwin,0,70,75,300,300,,Myatnikwin,95.158641,16.837684,346,346,0.0063,0.0096,5.17,5.43,1,19,DRD
95.161912,16.835684,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,375,2276,Kyidawyo,0,46,50,296,296,,Kyidawyo,95.161912,16.835684,342,342,0.0063,0.0096,5.17,5.43,1,19,DRD
95.167983,16.844418,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,375,2276,Naunggkhula,0,57,60,392,392,,Naunggkhula,95.167983,16.844418,453,453,0.0063,0.0096,5.17,5.43,1,19,DRD
95.187844,16.835558,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,375,2276,Kyonkauk,0,81,87,569,569,,Kyonkauk,95.187844,16.835558,657,657,0.0063,0.0096,5.17,5.43,1,19,DRD
95.183872,16.813864,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,255,1773,Thayetpyingwin,0,60,63,373,373,,Thayetpyingwin,95.183872,16.813864,431,431,0.0063,0.0096,5.17,5.43,1,19,DRD
95.183643,16.823794,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,255,1773,Bawinzeik,0,9,11,81,81,,Bawinzeik,95.183643,16.823794,94,94,0.0063,0.0096,5.17,5.43,1,19,DRD
95.168917,16.810563,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,255,1733,Kwelan,0,60,64,400,400,,Kwelan,95.168917,16.810563,462,462,0.0063,0.0096,5.17,5.43,1,19,DRD
95.192301,16.814075,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,255,1733,Latepyakan,0,65,70,469,469,,Latepyakan,95.192301,16.814075,542,542,0.0063,0.0096,5.17,5.43,1,19,DRD
95.187125,16.805664,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,255,1733,Kayetzu,0,27,30,181,181,,Kayetzu,95.187125,16.805664,209,209,0.0063,0.0096,5.17,5.43,1,19,DRD
95.194704,16.807143,Ayeyarwady,0,Maungmya,0,Einme,0,Htantabin,0,255,1733,Ywamyay,0,34,37,229,229,,Ywamyay,95.194704,16.807143,264,264,0.0063,0.0096,5.17,5.43,1,19,DRD
95.18084,16.790877,Ayeyarwady,0,Maungmya,0,Einme,0,Thabyekwin,0,238,1635,Chaunghpa,0,33,35,220,220,,Chaunghpa,95.18084,16.790877,254,254,0.0063,0.0096,5.17,5.43,1,19,DRD
95.194888,16.78413,Ayeyarwady,0,Maungmya,0,Einme,0,Thabyekwin,0,238,1635,Asugyi,0,94,94,578,578,,Asugyi,95.194888,16.78413,667,667,0.0063,0.0096,5.17,5.43,1,19,DRD
95.175572,16.792078,Ayeyarwady,0,Maungmya,0,Einme,0,Thabyekwin,0,238,1635,Thabyekwin,0,115,122,837,837,,Thabyekwin,95.175572,16.792078,967,967,0.0063,0.0096,5.17,5.43,1,19,DRD
95.213466,16.770543,Ayeyarwady,0,Maungmya,0,Einme,0,Kaman-Onbinsu,0,147,1070,Onbinsu,0,38,41,291,291,,Onbinsu,95.213466,16.770543,336,336,0.0063,0.0096,5.17,5.43,1,19,DRD
95.216516,16.785424,Ayeyarwady,0,Maungmya,0,Einme,0,Kaman-Onbinsu,0,147,1070,Aingkyauk,0,60,63,405,405,,Aingkyauk,95.216516,16.785424,468,468,0.0063,0.0096,5.17,5.43,1,19,DRD
95.208937,16.766015,Ayeyarwady,0,Maungmya,0,Einme,0,Kaman-Onbinsu,0,147,1070,Kyondaye,0,49,52,374,374,,Kyondaye,95.208937,16.766015,432,432,0.0063,0.0096,5.17,5.43,1,19,DRD
95.110967,16.803816,Ayeyarwady,0,Maungmya,0,Einme,0,Kundaing,0,311,2166,Sitkyun,0,24,25,148,148,,Sitkyun,95.110967,16.803816,171,171,0.0063,0.0096,5.17,5.43,1,19,DRD
95.136569,16.922396,Ayeyarwady,0,Maungmya,0,Einme,0,Nyaunggon-chaunghpa,0,303,1930,Chaunghpa,0,130,135,823,823,,Chaunghpa,95.136569,16.922396,950,950,0.0063,0.0096,5.17,5.43,1,19,DRD
95.115958,16.916758,Ayeyarwady,0,Maungmya,0,Einme,0,Nyaunggon-chaunghpa,0,303,1930,Thegon,0,70,73,387,387,,Thegon,95.115958,16.916758,447,447,0.0063,0.0096,5.17,5.43,1,19,DRD
95.136939,16.924707,Ayeyarwady,0,Maungmya,0,Einme,0,Nyaunggon-chaunghpa,0,303,1930,Akegon,0,57,58,350,350,,Akegon,95.136939,16.924707,404,404,0.0063,0.0096,5.17,5.43,1,19,DRD
95.129175,16.922396,Ayeyarwady,0,Maungmya,0,Einme,0,Nyaunggon-chaunghpa,0,303,1930,Onbinzu,0,26,28,218,218,,Onbinzu,95.129175,16.922396,252,252,0.0063,0.0096,5.17,5.43,1,19,DRD
95.108102,16.924152,Ayeyarwady,0,Maungmya,0,Einme,0,Nyaunggon-chaunghpa,0,303,1930,Leikpok,0,20,22,152,152,,Leikpok,95.108102,16.924152,176,176,0.0063,0.0096,5.17,5.43,1,19,DRD
95.103296,16.893282,Ayeyarwady,0,Maungmya,0,Einme,0,Inma,0,322,1966,Inma,0,72,75,480,480,,Inma,95.103296,16.893282,554,554,0.0063,0.0096,5.17,5.43,1,19,DRD
95.091651,16.89966,Ayeyarwady,0,Maungmya,0,Einme,0,Inma,0,322,1966,Kodaungbyaik,0,77,81,477,477,,Kodaungbyaik,95.091651,16.89966,551,551,0.0063,0.0096,5.17,5.43,1,19,DRD
95.083055,16.889031,Ayeyarwady,0,Maungmya,0,Einme,0,Inma,0,322,1966,Mayangon,0,55,57,316,316,,Mayangon,95.083055,16.889031,365,365,0.0063,0.0096,5.17,5.43,1,19,DRD
95.09618,16.883301,Ayeyarwady,0,Maungmya,0,Einme,0,Inma,0,322,1966,Gwelan,0,62,66,360,360,,Gwelan,95.09618,16.883301,416,416,0.0063,0.0096,5.17,5.43,1,19,DRD
95.08666,16.888107,Ayeyarwady,0,Maungmya,0,Einme,0,Inma,0,322,1966,Thayagon,0,16,17,99,99,,Thayagon,95.08666,16.888107,114,114,0.0063,0.0096,5.17,5.43,1,19,DRD
95.102372,16.89892,Ayeyarwady,0,Maungmya,0,Einme,0,Inma,0,322,1966,Asule,0,40,42,234,234,,Asule,95.102372,16.89892,270,270,0.0063,0.0096,5.17,5.43,1,19,DRD
95.095533,16.81999,Ayeyarwady,0,Maungmya,0,Einme,0,Nisatgyi,0,144,929,Nisatgyi,0,37,40,228,228,,Nisatgyi,95.095533,16.81999,263,263,0.0063,0.0096,5.17,5.43,1,19,DRD
95.075661,16.816016,Ayeyarwady,0,Maungmya,0,Einme,0,Nisatgyi,0,144,929,Migyaunggaw,0,40,42,295,295,,Migyaunggaw,95.075661,16.816016,341,341,0.0063,0.0096,5.17,5.43,1,19,DRD
95.099507,16.819158,Ayeyarwady,0,Maungmya,0,Einme,0,Nisatgyi,0,144,929,Kyopanchaung,0,40,42,292,292,,Kyopanchaung,95.099507,16.819158,337,337,0.0063,0.0096,5.17,5.43,1,19,DRD
95.085828,16.830526,Ayeyarwady,0,Maungmya,0,Einme,0,Nisatgyi,0,144,929,Wechaung,0,27,28,164,164,,Wechaung,95.085828,16.830526,189,189,0.0063,0.0096,5.17,5.43,1,19,DRD
95.105117,16.90843,Ayeyarwady,0,Maungmya,0,Einme,0,,0,179,1190,Tafwgyi(e),0,62,66,353,353,,Tafwgyi(e),95.105117,16.90843,408,408,0.0063,0.0096,5.17,5.43,1,19,DRD
95.100305,16.911791,Ayeyarwady,0,Maungmya,0,Einme,0,,0,179,1190,Tafwgyi(w),0,27,30,195,195,,Tafwgyi(w),95.100305,16.911791,225,225,0.0063,0.0096,5.17,5.43,1,19,DRD
95.16254,16.793557,Ayeyarwady,0,Maungmya,0,Einme,0,Gyogon,0,392,2560,Gyogon,0,71,76,482,482,,Gyogon,95.16254,16.793557,557,557,0.0063,0.0096,5.17,5.43,1,19,DRD
95.165035,16.786902,Ayeyarwady,0,Maungmya,0,Einme,0,Gyogon,0,392,2560,Yedwingon,0,25,27,168,168,,Yedwingon,95.165035,16.786902,194,194,0.0063,0.0096,5.17,5.43,1,19,DRD
95.160507,16.784592,Ayeyarwady,0,Maungmya,0,Einme,0,Gyogon,0,392,2560,Aukpaing,0,40,43,253,253,,Aukpaing,95.160507,16.784592,292,292,0.0063,0.0096,5.17,5.43,1,19,DRD
95.142576,16.772946,Ayeyarwady,0,Maungmya,0,Einme,0,Gyogon,0,392,2560,Kyundawzu,0,60,63,415,415,,Kyundawzu,95.142576,16.772946,479,479,0.0063,0.0096,5.17,5.43,1,19,DRD
95.17132,16.789767,Ayeyarwady,0,Maungmya,0,Einme,0,Gyogon,0,392,2560,Pebinzu,0,130,134,830,830,,Pebinzu,95.17132,16.789767,959,959,0.0063,0.0096,5.17,5.43,1,19,DRD
95.158751,16.785886,Ayeyarwady,0,Maungmya,0,Einme,0,Gyogon,0,392,2560,Tinkangon,0,66,69,412,412,,Tinkangon,95.158751,16.785886,476,476,0.0063,0.0096,5.17,5.43,1,19,DRD
95.157549,16.810008,Ayeyarwady,0,Maungmya,0,Einme,0,Eintamithatke,0,175,1691,Eintamithatke,0,60,63,405,405,,Eintamithatke,95.157549,16.810008,468,468,0.0063,0.0096,5.17,5.43,1,19,DRD
95.154592,16.805849,Ayeyarwady,0,Maungmya,0,Einme,0,Eintamithatke,0,264,1691,Katinyo,0,85,88,498,498,,Katinyo,95.154592,16.805849,575,575,0.0063,0.0096,5.17,5.43,1,19,DRD
95.14387,16.817125,Ayeyarwady,0,Maungmya,0,Einme,0,Eintamithatke,0,264,1691,Thatke,0,37,39,224,224,,Thatke,95.14387,16.817125,259,259,0.0063,0.0096,5.17,5.43,1,19,DRD
95.14156,16.776089,Ayeyarwady,0,Maungmya,0,Einme,0,Talokkon,0,175,1160,Talokkon,0,60,63,405,405,,Talokkon,95.14156,16.776089,468,468,0.0063,0.0096,5.17,5.43,1,19,DRD
95.154961,16.781727,Ayeyarwady,0,Maungmya,0,Einme,0,Talokkon,0,175,1160,Magyigon,0,31,33,213,213,,Magyigon,95.154961,16.781727,246,246,0.0063,0.0096,5.17,5.43,1,19,DRD
95.132225,16.781727,Ayeyarwady,0,Maungmya,0,Einme,0,Talokkon,0,175,1160,Kyiaing,0,84,87,542,542,,Kyiaing,95.132225,16.781727,626,626,0.0063,0.0096,5.17,5.43,1,19,DRD
95.096799,16.79731,Ayeyarwady,0,Maungmya,0,Einme,0,Kundaing,0,311,2166,Kundaing,0,87,93,646,646,,Kundaing,95.096799,16.79731,746,746,0.0063,0.0096,5.17,5.43,1,19,DRD
95.096272,16.806774,Ayeyarwady,0,Maungmya,0,Einme,0,Kundaing,0,311,2166,Htanbingon,0,16,17,100,100,,Htanbingon,95.096272,16.806774,115,115,0.0063,0.0096,5.17,5.43,1,19,DRD
95.089248,16.801875,Ayeyarwady,0,Maungmya,0,Einme,0,Kundaing,0,311,2166,Kwinpauk,0,24,26,155,155,,Kwinpauk,95.089248,16.801875,179,179,0.0063,0.0096,5.17,5.43,1,19,DRD
95.118916,16.796052,Ayeyarwady,0,Maungmya,0,Einme,0,Kundaing,0,311,2166,Payagon,0,73,76,480,480,,Payagon,95.118916,16.796052,554,554,0.0063,0.0096,5.17,5.43,1,19,DRD
95.088046,16.806958,Ayeyarwady,0,Maungmya,0,Einme,0,Kundaing,0,311,2166,Anaukzu,0,45,48,346,346,,Anaukzu,95.088046,16.806958,400,400,0.0063,0.0096,5.17,5.43,1,19,DRD
95.117067,16.790045,Ayeyarwady,0,Maungmya,0,Einme,0,Kundaing,0,311,2166,Kangon,0,42,45,291,291,,Kangon,95.117067,16.790045,336,336,0.0063,0.0096,5.17,5.43,1,19,DRD
95.104277,16.902319,Ayeyarwady,0,Maungmya,0,Einme,0,,0,179,1190,Magukyun,0,44,46,329,329,,Magukyun,95.104277,16.902319,380,380,0.0063,0.0096,5.17,5.43,1,19,DRD
95.1689,16.909958,Ayeyarwady,0,Maungmya,0,Einme,0,,0,179,1190,Gondaw,0,46,49,313,313,,Gondaw,95.1689,16.909958,361,361,0.0063,0.0096,5.17,5.43,1,19,DRD
95.158053,16.918055,Ayeyarwady,0,Maungmya,0,Einme,0,,0,555,3294,Paramidaung,0,99,105,667,667,,Paramidaung,95.158053,16.918055,770,770,0.0063,0.0096,5.17,5.43,1,19,DRD
95.167143,16.922944,Ayeyarwady,0,Maungmya,0,Einme,0,,0,555,3294,Hmawkyunzu,0,102,107,557,557,,Hmawkyunzu,95.167143,16.922944,643,643,0.0063,0.0096,5.17,5.43,1,19,DRD
95.165615,16.913319,Ayeyarwady,0,Maungmya,0,Einme,0,,0,555,3294,Chaungwa,0,94,99,550,550,,Chaungwa,95.165615,16.913319,635,635,0.0063,0.0096,5.17,5.43,1,19,DRD
95.166074,16.916909,Ayeyarwady,0,Maungmya,0,Einme,0,,0,555,3294,Lay-ein-dan,0,28,30,159,159,,Lay-ein-dan,95.166074,16.916909,184,184,0.0063,0.0096,5.17,5.43,1,19,DRD
95.163858,16.91309,Ayeyarwady,0,Maungmya,0,Einme,0,,0,555,3294,Kyonkayepaing,0,90,93,491,491,,Kyonkayepaing,95.163858,16.91309,567,567,0.0063,0.0096,5.17,5.43,1,19,DRD
95.164088,16.910187,Ayeyarwady,0,Maungmya,0,Einme,0,,0,555,3294,Nyaungwai,0,28,31,166,166,,Nyaungwai,95.164088,16.910187,192,192,0.0063,0.0096,5.17,5.43,1,19,DRD
95.164851,16.87841,Ayeyarwady,0,Maungmya,0,Einme,0,,0,691,4219,Shweyaungpya,0,240,250,1390,1390,,Shweyaungpya,95.164851,16.87841,1605,1605,0.0063,0.0096,5.17,5.43,1,19,DRD
95.146977,16.905069,Ayeyarwady,0,Maungmya,0,Einme,0,,0,691,4219,Yogyi,0,282,295,1870,1870,,Yogyi,95.146977,16.905069,2160,2160,0.0063,0.0096,5.17,5.43,1,19,DRD
95.15897,16.90568,Ayeyarwady,0,Maungmya,0,Einme,0,,0,691,4219,Nyaungbinsu,0,24,25,162,162,,Nyaungbinsu,95.15897,16.90568,187,187,0.0063,0.0096,5.17,5.43,1,19,DRD
95.159734,16.898042,Ayeyarwady,0,Maungmya,0,Einme,0,,0,691,4219,WAthamain,0,63,66,359,359,,WAthamain,95.159734,16.898042,415,415,0.0063,0.0096,5.17,5.43,1,19,DRD
95.158741,16.887882,Ayeyarwady,0,Maungmya,0,Einme,0,,0,691,4219,Takaw,0,44,45,233,233,,Takaw,95.158741,16.887882,269,269,0.0063,0.0096,5.17,5.43,1,19,DRD
95.164851,16.893764,Ayeyarwady,0,Maungmya,0,Einme,0,,0,691,4219,Kanzu,0,17,18,74,74,,Kanzu,95.164851,16.893764,85,85,0.0063,0.0096,5.17,5.43,1,19,DRD
95.157442,16.893382,Ayeyarwady,0,Maungmya,0,Einme,0,,0,691,4219,U-do,0,21,23,131,131,,U-do,95.157442,16.893382,151,151,0.0063,0.0096,5.17,5.43,1,19,DRD
95.090222,16.878028,Ayeyarwady,0,Maungmya,0,Einme,0,Pohlawyo,0,0,0,,0,0,0,0,0,,,95.090222,16.878028,0,0,0.0063,0.0096,5.17,5.43,1,19,DRD
